Date	City	Kilometers
2020-03-26	9H	14
2020-03-27	9O	7
2020-03-27	1J	13
2020-03-27	LB	19
2020-03-27	FB	6
2020-03-27	B9	13
2020-03-27	BX	31
2020-03-27	52	51
2020-03-27	LG	44
2020-03-27	ER	4
2020-03-27	WL	12
2020-03-27	N7	30
2020-03-27	6N	1
2020-03-27	YS	40
2020-03-27	WB	19
2020-03-27	6V	13
2020-03-27	2V	4
2020-03-27	6W	5
2020-03-27	OC	5
2020-03-27	IA	8
2020-03-27	KT	21
2020-03-27	BZ	3
2020-03-27	D6	34
2020-03-27	07	19
2020-03-27	HZ	59
2020-03-28	TG	7
2020-03-28	Y7	11
2020-03-28	97	32
2020-03-28	ZQ	59
2020-03-28	O5	39
2020-03-28	TB	18
2020-03-28	UL	11
2020-03-28	29	54
2020-03-28	CE	29
2020-03-28	7W	6
2020-03-28	L9	9
2020-03-28	PW	34
2020-03-28	21	68
2020-03-28	ER	52
2020-03-28	MM	3
2020-03-28	I1	32
2020-03-28	KO	32
2020-03-28	2I	31
2020-03-28	YT	50
2020-03-28	X3	34
2020-03-28	0S	8
2020-03-28	01	34
2020-03-28	RQ	66
2020-03-28	GN	14
2020-03-29	9Y	3
2020-03-29	GU	10
2020-03-29	I8	27
2020-03-29	EO	19
2020-03-29	B9	25
2020-03-29	8J	7
2020-03-29	F7	5
2020-03-29	38	18
2020-03-29	ZP	63
2020-03-29	2X	32
2020-03-29	0F	20
2020-03-29	5E	4
2020-03-29	OG	28
2020-03-29	2K	25
2020-03-29	UZ	50
2020-03-29	P0	47
2020-03-29	JW	33
2020-03-29	OJ	8
2020-03-29	TC	2
2020-03-29	6T	13
2020-03-29	J1	15
2020-03-29	A6	4
2020-03-29	GQ	33
2020-03-29	PD	4
2020-03-30	HY	13
2020-03-30	JO	8
2020-03-30	YV	22
2020-03-30	R5	40
2020-03-30	DP	13
2020-03-30	94	39
2020-03-30	AS	39
2020-03-30	T6	10
2020-03-30	M4	9
2020-03-30	82	23
2020-03-30	7X	37
2020-03-30	27	38
2020-03-30	I4	20
2020-03-30	3T	10
2020-03-30	O2	6
2020-03-30	3C	11
2020-03-30	J7	11
2020-03-30	MG	19
2020-03-30	1P	19
2020-03-30	MV	34
2020-03-30	ZJ	1
2020-03-30	UE	10
2020-03-30	7D	31
2020-03-30	R0	7
2020-03-31	KZ	35
2020-03-31	Y4	24
2020-03-31	JE	2
2020-03-31	9L	10
2020-03-31	OB	12
2020-03-31	DV	9
2020-03-31	B4	36
2020-03-31	2U	17
2020-03-31	XO	32
2020-03-31	14	66
2020-03-31	BR	47
2020-03-31	68	38
2020-03-31	PI	43
2020-03-31	HI	8
2020-03-31	XD	11
2020-03-31	G1	36
2020-03-31	ZS	53
2020-03-31	RR	9
2020-03-31	ML	11
2020-03-31	GX	6
2020-03-31	8C	36
2020-03-31	ZT	51
2020-03-31	I7	46
2020-03-31	PC	19
2020-04-01	3X	8
2020-04-01	EC	3
2020-04-01	I7	8
2020-04-01	WJ	33
2020-04-01	D3	42
2020-04-01	BR	29
2020-04-01	TL	12
2020-04-01	VA	9
2020-04-01	1B	36
2020-04-01	CQ	33
2020-04-01	6V	8
2020-04-01	N1	13
2020-04-01	JD	15
2020-04-01	DU	11
2020-04-01	GK	7
2020-04-01	15	44
2020-04-01	L7	29
2020-04-01	RP	31
2020-04-01	Q5	28
2020-04-01	KA	6
2020-04-01	XK	23
2020-04-01	QT	2
2020-04-01	6K	36
2020-04-01	WG	29
2020-04-02	3O	28
2020-04-02	76	21
2020-04-02	PF	41
2020-04-02	TV	20
2020-04-02	HW	11
2020-04-02	JU	0
2020-04-02	5J	32
2020-04-02	TG	28
2020-04-02	YW	21
2020-04-02	EZ	17
2020-04-02	5F	36
2020-04-02	DZ	35
2020-04-02	A3	42
2020-04-02	3C	2
2020-04-02	TB	32
2020-04-02	O5	18
2020-04-02	S3	2
2020-04-02	2L	8
2020-04-02	UZ	49
2020-04-02	Q1	45
2020-04-02	2V	6
2020-04-02	PY	33
2020-04-02	XF	11
2020-04-02	6L	28
2020-04-03	ZM	37
2020-04-03	P5	34
2020-04-03	PI	20
2020-04-03	WN	12
2020-04-03	FJ	21
2020-04-03	RA	3
2020-04-03	06	45
2020-04-03	JQ	53
2020-04-03	3C	37
2020-04-03	GR	35
2020-04-03	EW	3
2020-04-03	R0	26
2020-04-03	M9	4
2020-04-03	V1	1
2020-04-03	19	29
2020-04-03	0V	28
2020-04-03	GW	24
2020-04-03	E3	38
2020-04-03	PX	48
2020-04-03	GA	32
2020-04-03	M8	3
2020-04-03	WO	33
2020-04-03	TC	15
2020-04-03	0B	37
2020-04-04	70	11
2020-04-04	WV	70
2020-04-04	4D	53
2020-04-04	7C	2
2020-04-04	CE	14
2020-04-04	L0	12
2020-04-04	4L	4
2020-04-04	U0	5
2020-04-04	9A	11
2020-04-04	FH	20
2020-04-04	2I	19
2020-04-04	6W	18
2020-04-04	XI	20
2020-04-04	KO	7
2020-04-04	R6	18
2020-04-04	OK	18
2020-04-04	P5	21
2020-04-04	O5	1
2020-04-04	CJ	9
2020-04-04	0L	17
2020-04-04	P3	7
2020-04-04	B2	15
2020-04-04	6Q	19
2020-04-04	8U	6
2020-04-05	5C	21
2020-04-05	2K	5
2020-04-05	AA	5
2020-04-05	11	32
2020-04-05	92	9
2020-04-05	P5	26
2020-04-05	IK	15
2020-04-05	RX	22
2020-04-05	PP	10
2020-04-05	AY	6
2020-04-05	YI	8
2020-04-05	J7	33
2020-04-05	9Y	17
2020-04-05	H3	23
2020-04-05	K5	5
2020-04-05	NI	23
2020-04-05	9I	21
2020-04-05	EO	18
2020-04-05	71	44
2020-04-05	UD	49
2020-04-05	UI	5
2020-04-05	X4	18
2020-04-05	7L	9
2020-04-05	RT	35
2020-04-06	NZ	2
2020-04-06	WX	7
2020-04-06	7X	32
2020-04-06	AE	9
2020-04-06	0L	10
2020-04-06	B0	10
2020-04-06	PI	39
2020-04-06	FX	5
2020-04-06	L5	29
2020-04-06	QG	23
2020-04-06	1Q	22
2020-04-06	84	22
2020-04-06	4S	27
2020-04-06	RC	14
2020-04-06	XI	12
2020-04-06	3Y	21
2020-04-06	AF	5
2020-04-06	9V	8
2020-04-06	M9	9
2020-04-06	9U	8
2020-04-06	92	35
2020-04-06	TL	53
2020-04-06	5O	28
2020-04-06	79	20
2020-04-07	XC	43
2020-04-07	WW	19
2020-04-07	MY	8
2020-04-07	4Y	25
2020-04-07	27	36
2020-04-07	QP	56
2020-04-07	43	58
2020-04-07	5R	32
2020-04-07	R5	0
2020-04-07	HU	22
2020-04-07	3U	21
2020-04-07	7J	7
2020-04-07	6J	1
2020-04-07	3W	10
2020-04-07	KC	4
2020-04-07	8V	0
2020-04-07	L2	16
2020-04-07	JH	20
2020-04-07	CK	4
2020-04-07	66	34
2020-04-07	LJ	42
2020-04-07	88	38
2020-04-07	5N	19
2020-04-07	LR	27
2020-04-08	U2	23
2020-04-08	Z5	8
2020-04-08	UB	8
2020-04-08	1K	27
2020-04-08	LV	38
2020-04-08	13	62
2020-04-08	JA	39
2020-04-08	XZ	39
2020-04-08	49	69
2020-04-08	FY	50
2020-04-08	2A	44
2020-04-08	PI	38
2020-04-08	5W	13
2020-04-08	ZW	37
2020-04-08	JB	37
2020-04-08	OR	21
2020-04-08	7W	19
2020-04-08	X6	0
2020-04-08	KD	1
2020-04-08	Q3	11
2020-04-08	VJ	28
2020-04-08	3I	36
2020-04-08	XP	44
2020-04-08	30	69
2020-04-09	FH	43
2020-04-09	3V	5
2020-04-09	T9	4
2020-04-09	PC	6
2020-04-09	MQ	11
2020-04-09	1I	36
2020-04-09	6B	2
2020-04-09	IK	28
2020-04-09	1D	31
2020-04-09	QX	52
2020-04-09	44	65
2020-04-09	ZU	71
2020-04-09	VX	1
2020-04-09	Q8	37
2020-04-09	UU	33
2020-04-09	5C	50
2020-04-09	QO	40
2020-04-09	DL	16
2020-04-09	J8	14
2020-04-09	ZU	45
2020-04-09	BI	36
2020-04-09	H5	14
2020-04-09	IU	33
2020-04-09	A0	45
2020-04-10	I4	12
2020-04-10	IA	13
2020-04-10	ZR	34
2020-04-10	3U	36
2020-04-10	N3	7
2020-04-10	WT	42
2020-04-10	7D	48
2020-04-10	8U	18
2020-04-10	5Z	2
2020-04-10	OB	2
2020-04-10	ID	4
2020-04-10	ZY	38
2020-04-10	YM	13
2020-04-10	JU	7
2020-04-10	OH	8
2020-04-10	SC	1
2020-04-10	OX	17
2020-04-10	9U	25
2020-04-10	ZN	26
2020-04-10	BV	16
2020-04-10	HV	6
2020-04-10	U6	19
2020-04-10	AX	14
2020-04-10	V1	18
2020-04-11	N3	6
2020-04-11	0I	8
2020-04-11	YP	48
2020-04-11	GT	14
2020-04-11	LK	4
2020-04-11	YV	24
2020-04-11	RR	11
2020-04-11	1O	36
2020-04-11	SG	26
2020-04-11	ND	8
2020-04-11	YG	14
2020-04-11	I1	38
2020-04-11	YZ	57
2020-04-11	OU	15
2020-04-11	PN	6
2020-04-11	BZ	2
2020-04-11	IB	17
2020-04-11	X5	2
2020-04-11	TB	9
2020-04-11	AJ	11
2020-04-11	OZ	30
2020-04-11	SR	4
2020-04-11	ZM	2
2020-04-11	T8	27
2020-04-12	9U	2
2020-04-12	GX	17
2020-04-12	VT	11
2020-04-12	TG	15
2020-04-12	PU	10
2020-04-12	R1	34
2020-04-12	WI	29
2020-04-12	FA	25
2020-04-12	0B	21
2020-04-12	7W	28
2020-04-12	DS	9
2020-04-12	20	53
2020-04-12	PJ	56
2020-04-12	WG	4
2020-04-12	OO	0
2020-04-12	NS	3
2020-04-12	1P	32
2020-04-12	SX	42
2020-04-12	77	61
2020-04-12	3K	16
2020-04-12	G4	3
2020-04-12	H8	5
2020-04-12	P0	0
2020-04-12	83	21
2020-04-13	P7	28
2020-04-13	YG	25
2020-04-13	LW	3
2020-04-13	W0	28
2020-04-13	E8	10
2020-04-13	UM	37
2020-04-13	VP	4
2020-04-13	KF	21
2020-04-13	MN	10
2020-04-13	7M	23
2020-04-13	86	22
2020-04-13	H1	11
2020-04-13	TM	40
2020-04-13	0E	44
2020-04-13	IV	42
2020-04-13	EQ	9
2020-04-13	RJ	6
2020-04-13	YL	9
2020-04-13	1V	30
2020-04-13	ZF	25
2020-04-13	XZ	18
2020-04-13	MD	33
2020-04-13	JE	2
2020-04-13	FF	3
2020-04-14	13	40
2020-04-14	LY	65
2020-04-14	SP	2
2020-04-14	N3	34
2020-04-14	PQ	32
2020-04-14	U8	20
2020-04-14	ZN	27
2020-04-14	CJ	27
2020-04-14	0O	14
2020-04-14	NP	31
2020-04-14	AW	6
2020-04-14	SW	18
2020-04-14	O2	41
2020-04-14	O2	0
2020-04-14	P7	6
2020-04-14	LE	10
2020-04-14	M1	19
2020-04-14	EH	15
2020-04-14	NT	21
2020-04-14	8P	26
2020-04-14	S2	3
2020-04-14	OH	18
2020-04-14	YX	26
2020-04-14	QU	11
2020-04-15	A0	53
2020-04-15	P2	17
2020-04-15	RV	38
2020-04-15	QT	3
2020-04-15	7F	40
2020-04-15	SW	45
2020-04-15	J0	48
2020-04-15	TU	47
2020-04-15	0D	53
2020-04-15	I1	6
2020-04-15	ZD	36
2020-04-15	WH	1
2020-04-15	6D	37
2020-04-15	BU	29
2020-04-15	XP	17
2020-04-15	HF	26
2020-04-15	Z1	3
2020-04-15	OO	19
2020-04-15	GQ	6
2020-04-15	2G	31
2020-04-15	05	20
2020-04-15	Q0	28
2020-04-15	74	22
2020-04-15	0H	13
2020-04-16	T7	19
2020-04-16	DH	1
2020-04-16	IR	15
2020-04-16	S5	19
2020-04-16	YZ	43
2020-04-16	HE	38
2020-04-16	FV	15
2020-04-16	DA	23
2020-04-16	ZU	42
2020-04-16	DE	38
2020-04-16	UJ	22
2020-04-16	Z3	18
2020-04-16	D4	21
2020-04-16	AP	25
2020-04-16	0S	14
2020-04-16	58	22
2020-04-16	F7	16
2020-04-16	FI	18
2020-04-16	Z1	4
2020-04-16	GN	10
2020-04-16	TS	18
2020-04-16	GP	16
2020-04-16	SY	21
2020-04-16	5F	49
2020-04-17	SZ	50
2020-04-17	YK	9
2020-04-17	R2	32
2020-04-17	YG	28
2020-04-17	ZO	9
2020-04-17	00	73
2020-04-17	FV	60
2020-04-17	9G	28
2020-04-17	FQ	23
2020-04-17	L6	21
2020-04-17	RZ	42
2020-04-17	RH	18
2020-04-17	7S	16
2020-04-17	7K	8
2020-04-17	5J	3
2020-04-17	MH	22
2020-04-17	OW	17
2020-04-17	0N	40
2020-04-17	15	24
2020-04-17	RW	67
2020-04-17	QY	1
2020-04-17	8O	35
2020-04-17	VM	28
2020-04-17	VJ	3
2020-04-18	S3	26
2020-04-18	LT	26
2020-04-18	WA	8
2020-04-18	AS	4
2020-04-18	8V	6
2020-04-18	T2	8
2020-04-18	DL	10
2020-04-18	JQ	11
2020-04-18	8T	15
2020-04-18	RE	11
2020-04-18	4Q	18
2020-04-18	97	21
2020-04-18	I8	17
2020-04-18	IP	24
2020-04-18	SP	10
2020-04-18	CY	7
2020-04-18	OA	12
2020-04-18	KU	16
2020-04-18	GQ	8
2020-04-18	WS	18
2020-04-18	8M	37
2020-04-18	8K	2
2020-04-18	O9	5
2020-04-18	CW	18
2020-04-19	WR	15
2020-04-19	8U	28
2020-04-19	QY	29
2020-04-19	CL	27
2020-04-19	A8	22
2020-04-19	F0	3
2020-04-19	IW	42
2020-04-19	CO	14
2020-04-19	5Z	3
2020-04-19	U1	9
2020-04-19	BZ	22
2020-04-19	EX	1
2020-04-19	IS	1
2020-04-19	RP	6
2020-04-19	IZ	1
2020-04-19	NL	9
2020-04-19	OO	4
2020-04-19	DU	5
2020-04-19	X4	13
2020-04-19	LI	9
2020-04-19	JH	3
2020-04-19	XK	17
2020-04-19	M2	36
2020-04-19	IN	24
2020-04-20	KM	1
2020-04-20	GF	11
2020-04-20	VC	12
2020-04-20	ZN	15
2020-04-20	ZT	6
2020-04-20	L9	41
2020-04-20	8Z	13
2020-04-20	9N	11
2020-04-20	RQ	28
2020-04-20	R6	27
2020-04-20	CX	19
2020-04-20	4I	30
2020-04-20	5N	6
2020-04-20	L6	1
2020-04-20	UW	42
2020-04-20	E6	49
2020-04-20	XF	35
2020-04-20	OJ	5
2020-04-20	MM	1
2020-04-20	8Y	9
2020-04-20	ND	1
2020-04-20	KX	17
2020-04-20	DO	16
2020-04-20	PJ	7
2020-04-21	UG	2
2020-04-21	ZR	16
2020-04-21	4H	48
2020-04-21	G9	4
2020-04-21	G2	7
2020-04-21	FP	29
2020-04-21	5H	25
2020-04-21	PW	42
2020-04-21	C3	49
2020-04-21	ZX	60
2020-04-21	FC	41
2020-04-21	4L	9
2020-04-21	QG	24
2020-04-21	VK	9
2020-04-21	DQ	12
2020-04-21	GP	2
2020-04-21	TA	2
2020-04-21	Z0	11
2020-04-21	CR	11
2020-04-21	DE	12
2020-04-21	SE	15
2020-04-21	OT	11
2020-04-21	W6	22
2020-04-21	7R	4
2020-04-22	WH	22
2020-04-22	6Y	16
2020-04-22	MV	20
2020-04-22	4U	26
2020-04-22	NU	26
2020-04-22	2F	43
2020-04-22	TN	42
2020-04-22	DP	14
2020-04-22	01	51
2020-04-22	TE	56
2020-04-22	GW	5
2020-04-22	83	51
2020-04-22	K7	23
2020-04-22	27	25
2020-04-22	DN	41
2020-04-22	B5	27
2020-04-22	AH	18
2020-04-22	JD	5
2020-04-22	W3	4
2020-04-22	ZZ	42
2020-04-22	FK	35
2020-04-22	H5	20
2020-04-22	W5	15
2020-04-22	UB	11
2020-04-23	7F	26
2020-04-23	NZ	43
2020-04-23	8B	46
2020-04-23	9E	4
2020-04-23	16	23
2020-04-23	AI	35
2020-04-23	NB	6
2020-04-23	YK	20
2020-04-23	IV	5
2020-04-23	GV	2
2020-04-23	O7	23
2020-04-23	AI	4
2020-04-23	6S	1
2020-04-23	N6	5
2020-04-23	2L	6
2020-04-23	7I	2
2020-04-23	DM	17
2020-04-23	N2	17
2020-04-23	PU	37
2020-04-23	BX	11
2020-04-23	3M	26
2020-04-23	D7	5
2020-04-23	2R	9
2020-04-23	R2	0
2020-04-24	4Z	10
2020-04-24	BV	10
2020-04-24	M5	22
2020-04-24	PX	38
2020-04-24	8O	33
2020-04-24	MJ	16
2020-04-24	7Q	15
2020-04-24	P8	0
2020-04-24	B8	14
2020-04-24	VP	44
2020-04-24	D7	43
2020-04-24	JM	28
2020-04-24	6Z	7
2020-04-24	P5	11
2020-04-24	J7	4
2020-04-24	F0	11
2020-04-24	F1	1
2020-04-24	MP	38
2020-04-24	ZE	2
2020-04-24	BT	9
2020-04-24	1N	23
2020-04-24	HB	11
2020-04-24	WT	33
2020-04-24	WK	9
2020-04-25	XJ	0
2020-04-25	XS	9
2020-04-25	B2	55
2020-04-25	G6	9
2020-04-25	XT	47
2020-04-25	WO	6
2020-04-25	GE	26
2020-04-25	5I	14
2020-04-25	96	15
2020-04-25	C2	6
2020-04-25	MD	28
2020-04-25	CE	9
2020-04-25	8L	4
2020-04-25	OR	29
2020-04-25	WA	9
2020-04-25	71	48
2020-04-25	3E	16
2020-04-25	F3	1
2020-04-25	OG	29
2020-04-25	3D	31
2020-04-25	A8	2
2020-04-25	O1	7
2020-04-25	4T	8
2020-04-25	2C	19
2020-04-26	GW	41
2020-04-26	CM	14
2020-04-26	38	37
2020-04-26	9H	22
2020-04-26	Q3	3
2020-04-26	7A	12
2020-04-26	BS	29
2020-04-26	EL	4
2020-04-26	SM	15
2020-04-26	V0	26
2020-04-26	Q1	4
2020-04-26	JJ	18
2020-04-26	FK	3
2020-04-26	3Z	4
2020-04-26	KW	21
2020-04-26	1A	48
2020-04-26	9H	15
2020-04-26	S3	5
2020-04-26	UZ	41
2020-04-26	IR	20
2020-04-26	37	49
2020-04-26	I8	23
2020-04-26	IG	15
2020-04-26	QQ	18
2020-04-27	1X	25
2020-04-27	4G	14
2020-04-27	KL	28
2020-04-27	14	50
2020-04-27	WA	51
2020-04-27	7J	23
2020-04-27	62	25
2020-04-27	3R	29
2020-04-27	NG	16
2020-04-27	N0	23
2020-04-27	8G	1
2020-04-27	UF	28
2020-04-27	ZB	1
2020-04-27	5I	30
2020-04-27	WI	34
2020-04-27	R9	21
2020-04-27	2C	22
2020-04-27	5X	24
2020-04-27	AN	2
2020-04-27	G8	16
2020-04-27	ZP	43
2020-04-27	QS	6
2020-04-27	50	63
2020-04-27	FD	37
2020-04-28	K1	14
2020-04-28	46	18
2020-04-28	K1	18
2020-04-28	PW	43
2020-04-28	P2	37
2020-04-28	TZ	44
2020-04-28	95	64
2020-04-28	WU	62
2020-04-28	74	65
2020-04-28	8E	18
2020-04-28	X0	11
2020-04-28	1E	18
2020-04-28	IK	30
2020-04-28	6A	29
2020-04-28	9Y	27
2020-04-28	2J	22
2020-04-28	U4	13
2020-04-28	TR	29
2020-04-28	YJ	3
2020-04-28	HA	26
2020-04-28	N8	3
2020-04-28	00	38
2020-04-28	DY	61
2020-04-28	MT	4
2020-04-29	KO	7
2020-04-29	8C	31
2020-04-29	B3	6
2020-04-29	GO	33
2020-04-29	AP	5
2020-04-29	XI	16
2020-04-29	MZ	6
2020-04-29	3O	37
2020-04-29	QA	16
2020-04-29	PQ	15
2020-04-29	ED	24
2020-04-29	RC	12
2020-04-29	JT	9
2020-04-29	B4	40
2020-04-29	XX	58
2020-04-29	OU	12
2020-04-29	08	60
2020-04-29	LQ	53
2020-04-29	BM	14
2020-04-29	0H	23
2020-04-29	VC	33
2020-04-29	2K	28
2020-04-29	18	20
2020-04-29	75	3
2020-04-30	R5	27
2020-04-30	C0	20
2020-04-30	XO	52
2020-04-30	5G	43
2020-04-30	59	14
2020-04-30	I4	15
2020-04-30	SD	26
2020-04-30	ZX	27
2020-04-30	WS	8
2020-04-30	U0	37
2020-04-30	AU	17
2020-04-30	50	49
2020-04-30	LV	61
2020-04-30	CY	6
2020-04-30	DD	20
2020-04-30	IZ	27
2020-04-30	JJ	15
2020-04-30	TK	11
2020-04-30	6G	34
2020-04-30	30	26
2020-04-30	Z4	43
2020-04-30	LU	19
2020-04-30	YV	14
2020-04-30	UP	10
2020-05-01	GG	23
2020-05-01	53	38
2020-05-01	EM	42
2020-05-01	K2	21
2020-05-01	07	22
2020-05-01	XA	50
2020-05-01	JH	7
2020-05-01	FK	1
2020-05-01	WN	20
2020-05-01	2R	33
2020-05-01	18	27
2020-05-01	W1	31
2020-05-01	R3	3
2020-05-01	OH	18
2020-05-01	GN	2
2020-05-01	28	43
2020-05-01	KH	41
2020-05-01	PI	6
2020-05-01	QO	7
2020-05-01	LG	13
2020-05-01	VH	11
2020-05-01	SW	12
2020-05-01	LD	26
2020-05-01	E5	22
2020-05-02	R5	13
2020-05-02	Y4	6
2020-05-02	FX	17
2020-05-02	PR	4
2020-05-02	V1	27
2020-05-02	8Y	10
2020-05-02	W0	10
2020-05-02	MH	14
2020-05-02	3M	21
2020-05-02	QQ	34
2020-05-02	Q5	28
2020-05-02	ZO	35
2020-05-02	34	66
2020-05-02	1F	16
2020-05-02	LD	25
2020-05-02	8A	23
2020-05-02	W9	23
2020-05-02	L7	13
2020-05-02	B7	10
2020-05-02	YZ	58
2020-05-02	11	81
2020-05-02	ZC	59
2020-05-02	8V	15
2020-05-02	3J	17
2020-05-03	Z2	15
2020-05-03	GM	8
2020-05-03	I0	27
2020-05-03	E3	1
2020-05-03	S4	15
2020-05-03	VJ	25
2020-05-03	IG	16
2020-05-03	9V	1
2020-05-03	3B	26
2020-05-03	3T	18
2020-05-03	DP	13
2020-05-03	6J	20
2020-05-03	9T	13
2020-05-03	MO	15
2020-05-03	OV	9
2020-05-03	KF	20
2020-05-03	Q3	13
2020-05-03	7B	11
2020-05-03	7Q	15
2020-05-03	KP	19
2020-05-03	HH	11
2020-05-03	KD	1
2020-05-03	9Z	4
2020-05-03	G0	28
2020-05-04	VW	54
2020-05-04	SH	18
2020-05-04	HS	0
2020-05-04	53	51
2020-05-04	1D	13
2020-05-04	2S	16
2020-05-04	EE	5
2020-05-04	22	38
2020-05-04	LO	55
2020-05-04	7J	26
2020-05-04	KV	32
2020-05-04	YH	0
2020-05-04	4N	31
2020-05-04	V8	12
2020-05-04	5Y	0
2020-05-04	UC	10
2020-05-04	MJ	1
2020-05-04	WC	3
2020-05-04	8R	16
2020-05-04	49	29
2020-05-04	B7	12
2020-05-04	PN	37
2020-05-04	G5	34
2020-05-04	KM	28
2020-05-05	BY	3
2020-05-05	KP	0
2020-05-05	IJ	8
2020-05-05	IX	14
2020-05-05	ZF	1
2020-05-05	4G	37
2020-05-05	MK	29
2020-05-05	6H	26
2020-05-05	MS	34
2020-05-05	NP	2
2020-05-05	1O	30
2020-05-05	64	22
2020-05-05	W0	29
2020-05-05	92	28
2020-05-05	ER	44
2020-05-05	N8	17
2020-05-05	6J	6
2020-05-05	6A	9
2020-05-05	JH	27
2020-05-05	S8	7
2020-05-05	RN	21
2020-05-05	NY	7
2020-05-05	8M	34
2020-05-05	T1	0
2020-05-06	NU	30
2020-05-06	LK	12
2020-05-06	C8	28
2020-05-06	80	19
2020-05-06	WL	59
2020-05-06	WC	9
2020-05-06	UU	16
2020-05-06	FS	17
2020-05-06	4T	17
2020-05-06	H1	15
2020-05-06	P5	12
2020-05-06	RX	37
2020-05-06	0L	46
2020-05-06	OA	20
2020-05-06	GR	9
2020-05-06	UA	3
2020-05-06	74	43
2020-05-06	UI	51
2020-05-06	6Q	23
2020-05-06	A8	14
2020-05-06	F1	2
2020-05-06	8Q	18
2020-05-06	QF	14
2020-05-06	B6	31
2020-05-07	E2	1
2020-05-07	DN	27
2020-05-07	3P	15
2020-05-07	KE	13
2020-05-07	TG	11
2020-05-07	ZM	12
2020-05-07	XO	0
2020-05-07	MI	17
2020-05-07	CJ	9
2020-05-07	32	40
2020-05-07	MK	51
2020-05-07	3Q	20
2020-05-07	8W	11
2020-05-07	ZZ	37
2020-05-07	TE	27
2020-05-07	8L	21
2020-05-07	J8	2
2020-05-07	JA	9
2020-05-07	M3	11
2020-05-07	7L	3
2020-05-07	OG	19
2020-05-07	4T	14
2020-05-07	3H	13
2020-05-07	46	17
2020-05-08	3O	24
2020-05-08	QH	23
2020-05-08	S7	15
2020-05-08	S4	3
2020-05-08	CM	9
2020-05-08	ZJ	20
2020-05-08	BU	13
2020-05-08	1Z	12
2020-05-08	XA	14
2020-05-08	1H	32
2020-05-08	P8	15
2020-05-08	UO	28
2020-05-08	79	52
2020-05-08	ZO	57
2020-05-08	QE	19
2020-05-08	9Q	12
2020-05-08	WS	32
2020-05-08	C6	49
2020-05-08	SZ	52
2020-05-08	G7	47
2020-05-08	JJ	22
2020-05-08	EF	9
2020-05-08	DG	0
2020-05-08	Y7	5
2020-05-09	28	38
2020-05-09	ST	61
2020-05-09	KV	6
2020-05-09	05	60
2020-05-09	B7	20
2020-05-09	85	12
2020-05-09	NQ	50
2020-05-09	57	51
2020-05-09	JY	55
2020-05-09	HL	15
2020-05-09	3Z	7
2020-05-09	F3	20
2020-05-09	LS	38
2020-05-09	YA	5
2020-05-09	AF	19
2020-05-09	G0	16
2020-05-09	JR	37
2020-05-09	8D	32
2020-05-09	F5	1
2020-05-09	7D	0
2020-05-09	ZZ	57
2020-05-09	SB	31
2020-05-09	LM	4
2020-05-09	F2	33
2020-05-10	GY	40
2020-05-10	AJ	21
2020-05-10	0O	12
2020-05-10	N4	3
2020-05-10	MN	25
2020-05-10	Q4	22
2020-05-10	6S	4
2020-05-10	BW	16
2020-05-10	OX	14
2020-05-10	AM	25
2020-05-10	ZA	13
2020-05-10	78	44
2020-05-10	1N	16
2020-05-10	H3	4
2020-05-10	4X	17
2020-05-10	BM	3
2020-05-10	AC	11
2020-05-10	TR	34
2020-05-10	3P	35
2020-05-10	9U	11
2020-05-10	TQ	23
2020-05-10	1E	47
2020-05-10	TB	32
2020-05-10	M1	24
2020-05-11	P8	10
2020-05-11	SR	29
2020-05-11	NX	1
2020-05-11	5I	40
2020-05-11	FL	20
2020-05-11	WW	28
2020-05-11	H0	54
2020-05-11	II	26
2020-05-11	A0	33
2020-05-11	NA	30
2020-05-11	1N	16
2020-05-11	V5	12
2020-05-11	3K	13
2020-05-11	X0	10
2020-05-11	S3	2
2020-05-11	Q8	3
2020-05-11	XZ	41
2020-05-11	ZO	9
2020-05-11	BF	33
2020-05-11	XN	30
2020-05-11	68	56
2020-05-11	XV	64
2020-05-11	BB	42
2020-05-11	SE	20
2020-05-12	0I	31
2020-05-12	TJ	37
2020-05-12	HQ	5
2020-05-12	T5	16
2020-05-12	OP	22
2020-05-12	9D	34
2020-05-12	U1	9
2020-05-12	6D	12
2020-05-12	5U	16
2020-05-12	8I	9
2020-05-12	30	30
2020-05-12	IY	63
2020-05-12	20	64
2020-05-12	SR	67
2020-05-12	QL	8
2020-05-12	O1	29
2020-05-12	V7	13
2020-05-12	X7	2
2020-05-12	VE	12
2020-05-12	VA	4
2020-05-12	SL	8
2020-05-12	L5	30
2020-05-12	B1	14
2020-05-12	ZC	42
2020-05-13	PL	1
2020-05-13	DW	1
2020-05-13	S3	21
2020-05-13	05	33
2020-05-13	6I	26
2020-05-13	IK	21
2020-05-13	V4	10
2020-05-13	6D	16
2020-05-13	DM	23
2020-05-13	0S	14
2020-05-13	FY	28
2020-05-13	JV	1
2020-05-13	U4	23
2020-05-13	8K	6
2020-05-13	C7	9
2020-05-13	T5	15
2020-05-13	PW	30
2020-05-13	NN	11
2020-05-13	19	50
2020-05-13	WR	63
2020-05-13	RO	8
2020-05-13	PV	5
2020-05-13	0T	34
2020-05-13	F4	10
2020-05-14	8A	1
2020-05-14	BX	33
2020-05-14	IR	1
2020-05-14	GI	11
2020-05-14	7J	15
2020-05-14	OJ	24
